COUNTY_FIPS,MECS_FT,SECTOR,MMBTU,Unnamed: 0.1,State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
42133,Coal,Mining,51423.80928,761,Pennsylvania,York,2016,366,236,125,5,0,0,0,133,67,44,0,6,217,0,143,0
44003,Coal,Manufacturing,37150.48003,762,Rhode Island,Kent,2016,354,313,36,5,0,0,0,147,52,33,0,0,231,0,123,0
44003,Coal,Mining,15717.42892,762,Rhode Island,Kent,2016,354,313,36,5,0,0,0,147,52,33,0,0,231,0,123,0
44007,Coal,Manufacturing,60491.51438,763,Rhode Island,Providence,2016,366,281,81,4,0,0,0,140,61,42,0,46,169,0,151,0
44007,Coal,Mining,37485.71951,763,Rhode Island,Providence,2016,366,281,81,4,0,0,0,140,61,42,0,46,169,0,151,0
44009,Coal,Manufacturing,29014.37451,764,Rhode Island,Washington,2016,361,327,30,3,1,0,0,151,50,36,0,0,239,0,122,0
44009,Coal,Mining,9058.924935,764,Rhode Island,Washington,2016,361,327,30,3,1,0,0,151,50,36,0,0,239,0,122,0
45001,Coal,Manufacturing,41814.12963,765,South Carolina,Abbeville,2016,311,285,26,0,0,0,0,87,49,39,0,0,311,0,0,0
45003,Coal,Manufacturing,977094.5535,766,South Carolina,Aiken,2016,242,217,25,0,0,0,0,84,51,40,0,0,242,0,0,0
45003,Coal,Mining,248406.4976,766,South Carolina,Aiken,2016,242,217,25,0,0,0,0,84,51,40,0,0,242,0,0,0
45007,Coal,Manufacturing,250444.8871,767,South Carolina,Anderson,2016,256,240,16,0,0,0,0,90,49,41,0,0,256,0,0,0
45007,Coal,Mining,23301.71092,767,South Carolina,Anderson,2016,256,240,16,0,0,0,0,90,49,41,0,0,256,0,0,0
45015,Coal,Manufacturing,696129.6026,768,South Carolina,Berkeley,2016,196,186,10,0,0,0,0,74,47,34,0,0,196,0,0,0
45015,Coal,Mining,10035.33531,768,South Carolina,Berkeley,2016,196,186,10,0,0,0,0,74,47,34,0,0,196,0,0,0
45019,Coal,Manufacturing,5048013.544,769,South Carolina,Charleston,2016,360,313,42,3,2,0,0,158,52,37,0,4,144,0,210,2
45021,Coal,Manufacturing,1666466.973,770,South Carolina,Cherokee,2016,172,148,23,1,0,0,0,101,54,41,0,0,172,0,0,0
45021,Coal,Mining,17776.82899,770,South Carolina,Cherokee,2016,172,148,23,1,0,0,0,101,54,41,0,0,172,0,0,0
45025,Coal,Manufacturing,46693.83288,771,South Carolina,Chesterfield,2016,356,297,58,1,0,0,0,139,54,38,0,0,238,0,116,2
45025,Coal,Mining,25111.78151,771,South Carolina,Chesterfield,2016,356,297,58,1,0,0,0,139,54,38,0,0,238,0,116,2
45029,Coal,Manufacturing,14611.39662,772,South Carolina,Colleton,2016,343,304,36,2,1,0,0,152,52,34,0,0,205,0,138,0
45031,Coal,Manufacturing,344885.7057,773,South Carolina,Darlington,2016,241,220,21,0,0,0,0,87,50,39,0,0,241,0,0,0
45037,Coal,Manufacturing,60511.25215,774,South Carolina,Edgefield,2016,347,295,47,3,2,0,0,166,58,40,0,0,239,0,108,0
45037,Coal,Mining,12867.83179,774,South Carolina,Edgefield,2016,347,295,47,3,2,0,0,166,58,40,0,0,239,0,108,0
45041,Coal,Manufacturing,1177620.427,775,South Carolina,Florence,2016,232,207,25,0,0,0,0,83,51,31,0,0,0,0,232,0
45041,Coal,Mining,1146.920816,775,South Carolina,Florence,2016,232,207,25,0,0,0,0,83,51,31,0,0,0,0,232,0
45043,Coal,Manufacturing,454530.1781,776,South Carolina,Georgetown,2016,312,309,3,0,0,0,0,62,28,16,0,0,0,0,0,312
45043,Coal,Mining,170.4544417,776,South Carolina,Georgetown,2016,312,309,3,0,0,0,0,62,28,16,0,0,0,0,0,312
45045,Coal,Manufacturing,1284784.409,777,South Carolina,Greenville,2016,366,266,94,4,2,0,0,188,64,44,0,7,212,0,146,1
45045,Coal,Mining,25735.66357,777,South Carolina,Greenville,2016,366,266,94,4,2,0,0,188,64,44,0,7,212,0,146,1
45051,Coal,Manufacturing,161.3552179,778,South Carolina,Horry,2016,136,136,0,0,0,0,0,39,33,26,0,0,136,0,0,0
45051,Coal,Mining,18923.74981,778,South Carolina,Horry,2016,136,136,0,0,0,0,0,39,33,26,0,0,136,0,0,0
45063,Coal,Manufacturing,16110.91456,779,South Carolina,Lexington,2016,362,294,66,0,2,0,0,166,56,35,0,0,0,2,351,9
45063,Coal,Mining,38170.93729,779,South Carolina,Lexington,2016,362,294,66,0,2,0,0,166,56,35,0,0,0,2,351,9
45073,Coal,Manufacturing,183728.3045,780,South Carolina,Oconee,2016,362,324,36,2,0,0,0,133,51,40,0,0,293,13,56,0
45077,Coal,Manufacturing,413981.9041,781,South Carolina,Pickens,2016,259,213,45,1,0,0,0,108,61,44,0,0,259,0,0,0
45077,Coal,Mining,12782.60456,781,South Carolina,Pickens,2016,259,213,45,1,0,0,0,108,61,44,0,0,259,0,0,0
45079,Coal,Manufacturing,2804624.812,782,South Carolina,Richland,2016,366,274,87,3,2,0,0,168,59,44,0,1,236,0,129,0
45079,Coal,Mining,108691.0322,782,South Carolina,Richland,2016,366,274,87,3,2,0,0,168,59,44,0,1,236,0,129,0
45083,Coal,Manufacturing,223033.0077,783,South Carolina,Spartanburg,2016,351,240,109,2,0,0,0,126,61,44,0,0,137,0,214,0
45083,Coal,Mining,49928.61365,783,South Carolina,Spartanburg,2016,351,240,109,2,0,0,0,126,61,44,0,0,137,0,214,0
45091,Coal,Manufacturing,139833.4689,784,South Carolina,York,2016,325,295,29,1,0,0,0,105,50,39,0,0,325,0,0,0
45091,Coal,Mining,30201.60306,784,South Carolina,York,2016,325,295,29,1,0,0,0,105,50,39,0,0,325,0,0,0
46011,Coal,Manufacturing,5520.104053,785,South Dakota,Brookings,2016,365,342,22,1,0,0,0,101,47,34,0,0,292,0,48,25
46011,Coal,Mining,2002.217359,785,South Dakota,Brookings,2016,365,342,22,1,0,0,0,101,47,34,0,0,292,0,48,25
46013,Coal,Manufacturing,145809.7153,786,South Dakota,Brown,2016,119,113,6,0,0,0,0,76,42,20,0,0,0,0,103,16
46013,Coal,Mining,2002.217359,786,South Dakota,Brown,2016,119,113,6,0,0,0,0,76,42,20,0,0,0,0,103,16
46029,Coal,Manufacturing,3923.38285,787,South Dakota,Codington,2016,366,335,31,0,0,0,0,73,48,24,0,0,0,0,199,167
46029,Coal,Mining,1001.108679,787,South Dakota,Codington,2016,366,335,31,0,0,0,0,73,48,24,0,0,0,0,199,167
46033,Coal,Manufacturing,0,788,South Dakota,Custer,2016,366,344,22,0,0,0,0,97,48,39,0,0,353,0,12,1
46033,Coal,Mining,52894.65965,788,South Dakota,Custer,2016,366,344,22,0,0,0,0,97,48,39,0,0,353,0,12,1
46065,Coal,Manufacturing,90.02650959,789,South Dakota,Hughes,2016,352,347,5,0,0,0,0,65,30,17,0,0,0,0,352,0
46071,Coal,Manufacturing,90.02650959,790,South Dakota,Jackson,2016,364,348,16,0,0,0,0,97,48,37,0,0,353,0,11,0
46093,Coal,Manufacturing,718.3879941,791,South Dakota,Meade,2016,366,354,12,0,0,0,0,74,45,35,0,0,349,0,0,17
46093,Coal,Mining,2002.217359,791,South Dakota,Meade,2016,366,354,12,0,0,0,0,74,45,35,0,0,349,0,0,17
46099,Coal,Manufacturing,68900.89169,792,South Dakota,Minnehaha,2016,366,312,52,2,0,0,0,105,55,38,0,2,271,0,87,6
46099,Coal,Mining,8574.791118,792,South Dakota,Minnehaha,2016,366,312,52,2,0,0,0,105,55,38,0,2,271,0,87,6
46103,Coal,Manufacturing,2018452.051,793,South Dakota,Pennington,2016,366,309,56,1,0,0,0,101,55,30,0,47,0,0,138,181
46103,Coal,Mining,131551.7256,793,South Dakota,Pennington,2016,366,309,56,1,0,0,0,101,55,30,0,47,0,0,138,181
46127,Coal,Manufacturing,2452.796579,794,South Dakota,Union,2016,366,324,40,2,0,0,0,112,52,35,0,1,240,0,108,17
47001,Coal,Manufacturing,31836.40519,795,Tennessee,Anderson,2016,359,320,39,0,0,0,0,93,51,35,0,0,222,137,0,0
47001,Coal,Mining,70295.33969,795,Tennessee,Anderson,2016,359,320,39,0,0,0,0,93,51,35,0,0,222,137,0,0
47009,Coal,Manufacturing,15291.0016,796,Tennessee,Blount,2016,366,295,65,4,2,0,0,159,61,43,0,0,347,0,19,0
47009,Coal,Mining,9776.028637,796,Tennessee,Blount,2016,366,295,65,4,2,0,0,159,61,43,0,0,347,0,19,0
47025,Coal,Manufacturing,1036.201539,797,Tennessee,Claiborne,2016,344,321,22,1,0,0,0,108,48,38,0,0,344,0,0,0
47025,Coal,Mining,68655.10037,797,Tennessee,Claiborne,2016,344,321,22,1,0,0,0,108,48,38,0,0,344,0,0,0
47037,Coal,Manufacturing,525583.8707,798,Tennessee,Davidson,2016,366,247,114,5,0,0,0,126,61,44,0,49,126,0,191,0
47037,Coal,Mining,46650.44746,798,Tennessee,Davidson,2016,366,247,114,5,0,0,0,126,61,44,0,49,126,0,191,0
47045,Coal,Manufacturing,29575.71902,799,Tennessee,Dyer,2016,96,94,2,0,0,0,0,56,43,25,0,0,0,0,96,0
47065,Coal,Manufacturing,1541860.527,800,Tennessee,Hamilton,2016,288,200,85,2,1,0,0,177,67,45,0,0,233,0,55,0
47065,Coal,Mining,30683.27862,800,Tennessee,Hamilton,2016,288,200,85,2,1,0,0,177,67,45,0,0,233,0,55,0
47089,Coal,Manufacturing,2147.281471,801,Tennessee,Jefferson,2016,239,158,79,2,0,0,0,133,74,47,0,0,239,0,0,0
47089,Coal,Mining,9869.766812,801,Tennessee,Jefferson,2016,239,158,79,2,0,0,0,133,74,47,0,0,239,0,0,0
47093,Coal,Manufacturing,1205996.098,802,Tennessee,Knox,2016,366,237,122,4,3,0,0,169,67,46,0,0,192,0,166,8
47093,Coal,Mining,72644.51177,802,Tennessee,Knox,2016,366,237,122,4,3,0,0,169,67,46,0,0,192,0,166,8
47099,Coal,Manufacturing,579.9244349,803,Tennessee,Lawrence,2016,116,111,5,0,0,0,0,82,47,26,0,0,0,0,116,0
47099,Coal,Mining,9776.028637,803,Tennessee,Lawrence,2016,116,111,5,0,0,0,0,82,47,26,0,0,0,0,116,0
47105,Coal,Manufacturing,1485962.226,804,Tennessee,Loudon,2016,280,198,73,7,2,0,0,164,74,45,0,0,222,0,58,0
47105,Coal,Mining,9776.028637,804,Tennessee,Loudon,2016,280,198,73,7,2,0,0,164,74,45,0,0,222,0,58,0
47107,Coal,Manufacturing,485.2309281,807,Tennessee,McMinn,2016,119,101,17,0,1,0,0,167,52,32,0,0,0,0,119,0
47107,Coal,Mining,31027.88362,807,Tennessee,McMinn,2016,119,101,17,0,1,0,0,167,52,32,0,0,0,0,119,0
47113,Coal,Manufacturing,1917.855027,805,Tennessee,Madison,2016,115,108,7,0,0,0,0,59,43,28,0,0,0,0,115,0
47113,Coal,Mining,4076.677986,805,Tennessee,Madison,2016,115,108,7,0,0,0,0,59,43,28,0,0,0,0,115,0
47119,Coal,Manufacturing,19694.13017,806,Tennessee,Maury,2016,110,104,6,0,0,0,0,78,43,27,0,0,0,0,110,0
47119,Coal,Mining,19552.05727,806,Tennessee,Maury,2016,110,104,6,0,0,0,0,78,43,27,0,0,0,0,110,0
47125,Coal,Manufacturing,205461.8266,808,Tennessee,Montgomery,2016,323,295,28,0,0,0,0,65,49,31,0,0,0,30,289,4
47125,Coal,Mining,12298.9377,808,Tennessee,Montgomery,2016,323,295,28,0,0,0,0,65,49,31,0,0,0,30,289,4
47141,Coal,Manufacturing,68.20336583,809,Tennessee,Putnam,2016,122,114,8,0,0,0,0,88,48,29,0,0,0,0,122,0
47141,Coal,Mining,31850.99497,809,Tennessee,Putnam,2016,122,114,8,0,0,0,0,88,48,29,0,0,0,0,122,0
47145,Coal,Manufacturing,9.972437758,810,Tennessee,Roane,2016,117,96,20,0,1,0,0,162,56,31,0,0,0,0,105,12
47145,Coal,Mining,9776.028637,810,Tennessee,Roane,2016,117,96,20,0,1,0,0,162,56,31,0,0,0,0,105,12
47155,Coal,Manufacturing,11114.98691,811,Tennessee,Sevier,2016,358,297,58,3,0,0,0,112,58,44,0,0,358,0,0,0
47155,Coal,Mining,19552.05727,811,Tennessee,Sevier,2016,358,297,58,3,0,0,0,112,58,44,0,0,358,0,0,0
47157,Coal,Manufacturing,698060.346,812,Tennessee,Shelby,2016,366,276,84,6,0,0,0,136,61,42,0,7,257,0,102,0
47157,Coal,Mining,5233.294474,812,Tennessee,Shelby,2016,366,276,84,6,0,0,0,136,61,42,0,7,257,0,102,0
47163,Coal,Manufacturing,35170315.07,813,Tennessee,Sullivan,2016,366,232,109,24,1,0,0,155,91,45,2,22,173,149,20,0
47163,Coal,Mining,73841.83407,813,Tennessee,Sullivan,2016,366,232,109,24,1,0,0,155,91,45,2,22,173,149,20,0
47165,Coal,Manufacturing,1910.228765,814,Tennessee,Sumner,2016,285,235,49,1,0,0,0,105,61,42,0,0,227,0,58,0
47165,Coal,Mining,6097.402033,814,Tennessee,Sumner,2016,285,235,49,1,0,0,0,105,61,42,0,0,227,0,58,0
47173,Coal,Manufacturing,1002544.368,815,Tennessee,Union,2016,20,20,0,0,0,0,0,19,17,11,0,0,0,0,0,20
47173,Coal,Mining,19552.05727,815,Tennessee,Union,2016,20,20,0,0,0,0,0,19,17,11,0,0,0,0,0,20
47187,Coal,Manufacturing,157.4934846,816,Tennessee,Williamson,2016,244,219,24,1,0,0,0,108,51,40,0,0,244,0,0,0
47187,Coal,Mining,9869.766812,816,Tennessee,Williamson,2016,244,219,24,1,0,0,0,108,51,40,0,0,244,0,0,0
47189,Coal,Manufacturing,18231.06075,817,Tennessee,Wilson,2016,225,186,39,0,0,0,0,97,61,41,0,0,225,0,0,0
47189,Coal,Mining,19552.05727,817,Tennessee,Wilson,2016,225,186,39,0,0,0,0,97,61,41,0,0,225,0,0,0
48027,Coal,Manufacturing,24577.74349,818,Texas,Bell,2016,365,331,34,0,0,0,0,100,50,38,0,0,365,0,0,0
48027,Coal,Mining,27767.2626,818,Texas,Bell,2016,365,331,34,0,0,0,0,100,50,38,0,0,365,0,0,0
48029,Coal,Manufacturing,1930053.486,819,Texas,Bexar,2016,366,268,92,5,1,0,0,160,64,43,0,7,222,0,137,0
48029,Coal,Mining,981520.5485,819,Texas,Bexar,2016,366,268,92,5,1,0,0,160,64,43,0,7,222,0,137,0
48037,Coal,Manufacturing,52587.17877,820,Texas,Bowie,2016,273,221,52,0,0,0,0,76,54,36,0,0,0,0,273,0
48037,Coal,Mining,27342.67553,820,Texas,Bowie,2016,273,221,52,0,0,0,0,76,54,36,0,0,0,0,273,0
48039,Coal,Manufacturing,1145298.393,821,Texas,Brazoria,2016,366,313,50,3,0,0,0,115,61,36,0,4,362,0,0,0
48039,Coal,Mining,50027.42393,821,Texas,Brazoria,2016,366,313,50,3,0,0,0,115,61,36,0,4,362,0,0,0
48043,Coal,Manufacturing,11.13427039,822,Texas,Brewster,2016,359,321,38,0,0,0,0,84,51,39,0,0,330,0,29,0
48043,Coal,Mining,26178.09959,822,Texas,Brewster,2016,359,321,38,0,0,0,0,84,51,39,0,0,330,0,29,0
48061,Coal,Manufacturing,22865.27477,823,Texas,Cameron,2016,366,277,87,2,0,0,0,110,63,40,0,0,172,0,194,0
48061,Coal,Mining,2228.710376,823,Texas,Cameron,2016,366,277,87,2,0,0,0,110,63,40,0,0,172,0,194,0
48085,Coal,Manufacturing,9614.384698,824,Texas,Collin,2016,363,318,41,4,0,0,0,119,58,37,0,0,363,0,0,0
48085,Coal,Mining,478472.861,824,Texas,Collin,2016,363,318,41,4,0,0,0,119,58,37,0,0,363,0,0,0
48109,Coal,Mining,10998.38562,825,Texas,Culberson,2016,113,113,0,0,0,0,0,43,27,15,0,0,0,0,113,0
48113,Coal,Manufacturing,606436.2212,826,Texas,Dallas,2016,366,264,99,3,0,0,0,140,64,43,0,29,201,0,136,0
48113,Coal,Mining,2372938.775,826,Texas,Dallas,2016,366,264,99,3,0,0,0,140,64,43,0,29,201,0,136,0
48121,Coal,Manufacturing,3198.90188,827,Texas,Denton,2016,366,291,64,11,0,0,0,143,64,40,0,5,286,0,75,0
48121,Coal,Mining,172988.6268,827,Texas,Denton,2016,366,291,64,11,0,0,0,143,64,40,0,5,286,0,75,0
48135,Coal,Manufacturing,512797.0183,828,Texas,Ector,2016,365,336,28,1,0,0,0,102,49,27,0,0,0,0,365,0
48135,Coal,Mining,296381.2122,828,Texas,Ector,2016,365,336,28,1,0,0,0,102,49,27,0,0,0,0,365,0
48139,Coal,Manufacturing,2762526.763,830,Texas,Ellis,2016,366,302,64,0,0,0,0,100,56,40,0,8,220,0,138,0
48139,Coal,Mining,27872.72144,830,Texas,Ellis,2016,366,302,64,0,0,0,0,100,56,40,0,8,220,0,138,0
48141,Coal,Manufacturing,266093.3971,829,Texas,El Paso,2016,366,198,162,6,0,0,0,147,74,49,0,31,195,0,139,1
48141,Coal,Mining,149874.1153,829,Texas,El Paso,2016,366,198,162,6,0,0,0,147,74,49,0,31,195,0,139,1
48149,Coal,Manufacturing,615.660935,831,Texas,Fayette,2016,361,336,25,0,0,0,0,84,45,25,0,0,0,0,361,0
48149,Coal,Mining,247779.3816,831,Texas,Fayette,2016,361,336,25,0,0,0,0,84,45,25,0,0,0,0,361,0
48167,Coal,Manufacturing,67455.36473,832,Texas,Galveston,2016,366,287,73,6,0,0,0,147,67,42,0,4,281,2,78,1
48167,Coal,Mining,60243.96777,832,Texas,Galveston,2016,366,287,73,6,0,0,0,147,67,42,0,4,281,2,78,1
48183,Coal,Manufacturing,2768009.108,833,Texas,Gregg,2016,366,333,33,0,0,0,0,100,50,37,0,1,359,6,0,0
48183,Coal,Mining,532235.4093,833,Texas,Gregg,2016,366,333,33,0,0,0,0,100,50,37,0,1,359,6,0,0
48201,Coal,Manufacturing,2272340.05,834,Texas,Harris,2016,366,199,150,16,1,0,0,159,80,49,0,32,169,0,159,6
48201,Coal,Mining,3897196.927,834,Texas,Harris,2016,366,199,150,16,1,0,0,159,80,49,0,32,169,0,159,6
48203,Coal,Manufacturing,2767417.599,835,Texas,Harrison,2016,366,328,38,0,0,0,0,76,51,37,0,0,235,1,130,0
48203,Coal,Mining,258218.7119,835,Texas,Harrison,2016,366,328,38,0,0,0,0,76,51,37,0,0,235,1,130,0
48215,Coal,Manufacturing,418296.4947,836,Texas,Hidalgo,2016,366,289,76,1,0,0,0,114,61,36,0,0,182,0,181,3
48215,Coal,Mining,183041.8137,836,Texas,Hidalgo,2016,366,289,76,1,0,0,0,114,61,36,0,0,182,0,181,3
48221,Coal,Manufacturing,13095.65785,837,Texas,Hood,2016,365,339,25,1,0,0,0,133,49,35,0,0,365,0,0,0
48221,Coal,Mining,83819.90072,837,Texas,Hood,2016,365,339,25,1,0,0,0,133,49,35,0,0,365,0,0,0
48227,Coal,Manufacturing,10845.05772,838,Texas,Howard,2016,28,24,4,0,0,0,0,72,54,20,0,0,0,28,0,0
48227,Coal,Mining,83058.96994,838,Texas,Howard,2016,28,24,4,0,0,0,0,72,54,20,0,0,0,28,0,0
48231,Coal,Manufacturing,119.2390576,839,Texas,Hunt,2016,366,351,15,0,0,0,0,67,47,35,0,1,365,0,0,0
48231,Coal,Mining,2017.792706,839,Texas,Hunt,2016,366,351,15,0,0,0,0,67,47,35,0,1,365,0,0,0
48233,Coal,Manufacturing,0,840,Texas,Hutchinson,2016,59,48,3,8,0,0,0,149,107,4,0,0,0,59,0,0
48233,Coal,Mining,205856.2951,840,Texas,Hutchinson,2016,59,48,3,8,0,0,0,149,107,4,0,0,0,59,0,0
48245,Coal,Manufacturing,178427.991,841,Texas,Jefferson,2016,366,267,87,11,1,0,0,160,71,43,0,0,234,35,97,0
48245,Coal,Mining,30018.41997,841,Texas,Jefferson,2016,366,267,87,11,1,0,0,160,71,43,0,0,234,35,97,0
48251,Coal,Manufacturing,241809.0634,842,Texas,Johnson,2016,357,300,53,4,0,0,0,150,64,40,0,0,357,0,0,0
48251,Coal,Mining,137007.1655,842,Texas,Johnson,2016,357,300,53,4,0,0,0,150,64,40,0,0,357,0,0,0
48257,Coal,Manufacturing,1781.821388,843,Texas,Kaufman,2016,366,329,37,0,0,0,0,80,51,37,0,2,255,0,109,0
48257,Coal,Mining,51288.67463,843,Texas,Kaufman,2016,366,329,37,0,0,0,0,80,51,37,0,2,255,0,109,0
48273,Coal,Manufacturing,9.972437758,844,Texas,Kleberg,2016,153,128,25,0,0,0,0,92,53,28,0,0,0,0,153,0
48273,Coal,Mining,11685.65955,844,Texas,Kleberg,2016,153,128,25,0,0,0,0,92,53,28,0,0,0,0,153,0
48303,Coal,Manufacturing,2993.412286,845,Texas,Lubbock,2016,119,118,1,0,0,0,0,54,33,21,0,0,0,0,119,0
48303,Coal,Mining,155837.2605,845,Texas,Lubbock,2016,119,118,1,0,0,0,0,54,33,21,0,0,0,0,119,0
48309,Coal,Manufacturing,494604.9986,847,Texas,McLennan,2016,365,339,26,0,0,0,0,74,47,35,0,3,324,0,38,0
48309,Coal,Mining,36257.15993,847,Texas,McLennan,2016,365,339,26,0,0,0,0,74,47,35,0,3,324,0,38,0
48323,Coal,Manufacturing,0.443666465,846,Texas,Maverick,2016,322,278,44,0,0,0,0,82,53,27,0,0,0,0,322,0
48323,Coal,Mining,11209.30329,846,Texas,Maverick,2016,322,278,44,0,0,0,0,82,53,27,0,0,0,0,322,0
48331,Coal,Manufacturing,105.2727829,848,Texas,Milam,2016,42,42,0,0,0,0,0,33,10,0,0,0,0,42,0,0
48331,Coal,Mining,36014.55634,848,Texas,Milam,2016,42,42,0,0,0,0,0,33,10,0,0,0,0,42,0,0
48339,Coal,Manufacturing,33992.13636,849,Texas,Montgomery,2016,366,280,82,4,0,0,0,133,61,43,0,0,226,0,140,0
48339,Coal,Mining,476284.5966,849,Texas,Montgomery,2016,366,280,82,4,0,0,0,133,61,43,0,0,226,0,140,0
48349,Coal,Manufacturing,256454.6272,850,Texas,Navarro,2016,366,303,63,0,0,0,0,83,55,39,0,0,237,13,116,0
48349,Coal,Mining,1407863.953,850,Texas,Navarro,2016,366,303,63,0,0,0,0,83,55,39,0,0,237,13,116,0
48355,Coal,Manufacturing,3651.56604,851,Texas,Nueces,2016,366,307,59,0,0,0,0,93,57,37,0,0,265,0,101,0
48355,Coal,Mining,464745.5849,851,Texas,Nueces,2016,366,307,59,0,0,0,0,93,57,37,0,0,265,0,101,0
48361,Coal,Manufacturing,189614.2204,852,Texas,Orange,2016,366,332,33,1,0,0,0,101,50,35,0,0,238,11,117,0
48361,Coal,Mining,16068.26565,852,Texas,Orange,2016,366,332,33,1,0,0,0,101,50,35,0,0,238,11,117,0
48367,Coal,Manufacturing,53413.30874,853,Texas,Parker,2016,365,333,31,0,1,0,0,156,50,37,0,0,365,0,0,0
48367,Coal,Mining,150862.2227,853,Texas,Parker,2016,365,333,31,0,1,0,0,156,50,37,0,0,365,0,0,0
48373,Coal,Manufacturing,9.816336347,854,Texas,Polk,2016,346,341,5,0,0,0,0,77,44,32,0,0,346,0,0,0
48373,Coal,Mining,20194.80887,854,Texas,Polk,2016,346,341,5,0,0,0,0,77,44,32,0,0,346,0,0,0
48375,Coal,Manufacturing,382.8665052,855,Texas,Potter,2016,366,362,4,0,0,0,0,65,34,21,0,0,0,18,348,0
48375,Coal,Mining,258777.2395,855,Texas,Potter,2016,366,362,4,0,0,0,0,65,34,21,0,0,0,18,348,0
48381,Coal,Manufacturing,22.59380896,856,Texas,Randall,2016,346,303,42,1,0,0,0,112,54,41,0,0,346,0,0,0
48381,Coal,Mining,89915.58205,856,Texas,Randall,2016,346,303,42,1,0,0,0,112,54,41,0,0,346,0,0,0
48395,Coal,Manufacturing,0,857,Texas,Robertson,2016,73,73,0,0,0,0,0,20,4,1,0,0,0,73,0,0
48395,Coal,Mining,48986.20309,857,Texas,Robertson,2016,73,73,0,0,0,0,0,20,4,1,0,0,0,73,0,0
48397,Coal,Manufacturing,17981.68631,858,Texas,Rockwall,2016,360,331,29,0,0,0,0,77,49,35,0,0,360,0,0,0
48397,Coal,Mining,64808.49211,858,Texas,Rockwall,2016,360,331,29,0,0,0,0,77,49,35,0,0,360,0,0,0
48423,Coal,Manufacturing,17912.33018,859,Texas,Smith,2016,366,344,21,1,0,0,0,101,48,37,0,5,361,0,0,0
48423,Coal,Mining,597908.2584,859,Texas,Smith,2016,366,344,21,1,0,0,0,101,48,37,0,5,361,0,0,0
48439,Coal,Manufacturing,202501.0616,860,Texas,Tarrant,2016,366,273,85,7,1,0,0,174,66,43,0,21,227,0,118,0
48439,Coal,Mining,1280047.63,860,Texas,Tarrant,2016,366,273,85,7,1,0,0,174,66,43,0,21,227,0,118,0
48449,Coal,Manufacturing,637.0619501,861,Texas,Titus,2016,24,24,0,0,0,0,0,14,6,0,0,0,0,24,0,0
48449,Coal,Mining,179067.8251,861,Texas,Titus,2016,24,24,0,0,0,0,0,14,6,0,0,0,0,24,0,0
48453,Coal,Manufacturing,558728.3889,862,Texas,Travis,2016,366,280,85,1,0,0,0,105,60,42,0,18,225,0,122,1
48453,Coal,Mining,2355383.531,862,Texas,Travis,2016,366,280,85,1,0,0,0,105,60,42,0,18,225,0,122,1
48469,Coal,Manufacturing,6934.024017,863,Texas,Victoria,2016,348,328,20,0,0,0,0,90,47,33,0,0,348,0,0,0
48469,Coal,Mining,182430.8393,863,Texas,Victoria,2016,348,328,20,0,0,0,0,90,47,33,0,0,348,0,0,0
48479,Coal,Manufacturing,616.5538174,864,Texas,Webb,2016,366,285,81,0,0,0,0,96,60,37,0,0,113,0,252,1
48479,Coal,Mining,103182.4622,864,Texas,Webb,2016,366,285,81,0,0,0,0,96,60,37,0,0,113,0,252,1
49003,Coal,Manufacturing,986.1361039,865,Utah,Box Elder,2016,366,285,77,4,0,0,0,120,67,39,0,0,300,0,66,0
49003,Coal,Mining,11298.07056,865,Utah,Box Elder,2016,366,285,77,4,0,0,0,120,67,39,0,0,300,0,66,0
49005,Coal,Manufacturing,308.0443584,866,Utah,Cache,2016,366,285,73,8,0,0,0,129,64,44,0,4,246,0,113,3
49005,Coal,Mining,6219.239081,866,Utah,Cache,2016,366,285,73,8,0,0,0,129,64,44,0,4,246,0,113,3
49007,Coal,Manufacturing,87465.03941,867,Utah,Carbon,2016,312,230,82,0,0,0,0,93,67,44,0,19,293,0,0,0
49007,Coal,Mining,109101.5699,867,Utah,Carbon,2016,312,230,82,0,0,0,0,93,67,44,0,19,293,0,0,0
49011,Coal,Manufacturing,510.4703739,868,Utah,Davis,2016,366,265,87,14,0,0,0,143,74,44,0,19,262,0,85,0
49011,Coal,Mining,18686.68393,868,Utah,Davis,2016,366,265,87,14,0,0,0,143,74,44,0,19,262,0,85,0
49013,Coal,Manufacturing,10.80037531,869,Utah,Duchesne,2016,366,275,83,5,3,0,0,177,64,45,0,1,337,0,28,0
49013,Coal,Mining,74975.37587,869,Utah,Duchesne,2016,366,275,83,5,3,0,0,177,64,45,0,1,337,0,28,0
49017,Coal,Manufacturing,0,870,Utah,Garfield,2016,96,96,0,0,0,0,0,25,18,8,0,0,0,0,96,0
49035,Coal,Manufacturing,5009642.615,871,Utah,Salt Lake,2016,366,189,150,23,4,0,0,156,90,50,0,29,264,0,70,3
49035,Coal,Mining,11559903.34,871,Utah,Salt Lake,2016,366,189,150,23,4,0,0,156,90,50,0,29,264,0,70,3
49037,Coal,Manufacturing,0,872,Utah,San Juan,2016,365,309,56,0,0,0,0,93,54,44,0,0,364,0,1,0
